sentence_id	topic	label	sentence
4a63408bdd0cb13271f048f424ad3936	marijuanalegalisering	con	Resolutionen innehåller nästan två dussin punkter som anger varför gruppen motsätter sig legalisering, allt från marijuana som är skadligt för den unga hjärnan, negativt påverkar IQ, och droganvändning leder till riskfyllt beteende.
e7851ec1aeff51f9aa5141671622c961	marijuanalegalisering	pro	Marijuana har positiva drag, och hur människor föredrar att använda marijuana.
39f166e3d4f11db66161f52aac0a4382	marijuanalegalisering	non	Som personliga skador ökar, Lavalee sade, han tror att fler människor kommer att få medicinska förmåner och försäkringsbolag kommer att ha stämningar uppgörelser att hantera som ett resultat.
7e65589d2e246f36b5a405aaefa1789a	marijuanalegalisering	non	Marijuanaodlare i legala stater kan exportera lagligt odlad cannabis till andra stater (även om exporten är olaglig och därför riskfylld).
55b5b2d114200bee0086d07202c0822d	marijuanalegalisering	pro	Det är naturligt, det är inte beroendeframkallande, och det är inte giftigt -- Om marijuana står för hälften av alla drogarresteringar, skulle legalisering av marijuana frigöra hälften av våra fängelseceller?
40e8746d1ba747f8e6209cf6b426da69	marijuanalegalisering	non	Smith tillägger att den lagliga marijuanaförsäljningen i landet kunde uppgå till 3 miljarder dollar 2014.
8ab25841bffd41f1560915b6686ca683	marijuanalegalisering	pro	Nästa Något annat du bör veta: Lagstiftare i Iowa kan driva på för ändringar i medicinsk marijuanalagstiftning, och en lag har godkänts av senaten som skulle minska straffen för innehav av små mängder marijuana.
9681bb37c89c0077dd84d60b9c9eface	marijuanalegalisering	non	Kriget mot droger och Legaliseringen av MarijuanaMarijuana är den vanligaste olagliga drogen i världen.
b79c9c51f3ed0140660a155cf8d1eb9d	marijuanalegalisering	pro	Dessa pengar skulle sedan kunna användas för att stödja andra offentliga program, särskilt sådana som – till exempel utbildning – nyligen har drabbats av betydande nedskärningar.
1a09b01b397560b1187780e508b9dc7d	marijuanalegalisering	con	– Det råder stor osäkerhet om vilken inverkan legalisering av marijuana i Kalifornien kommer att ha på konsumtion och offentliga budgetar, säger Beau Kilmer, studiens huvudförfattare och en policyforskare på RAND.
87f5094b13594a6216e1dcc1ac5653ad	marijuanalegalisering	con	Många arbetsgivare förbjuder bruket av marijuana, och eftersom spår av drogen stannar kvar i kroppen ganska länge efter användning, kan många marijuanaanvändare i de stater som har legaliserat den förlora sina jobb.
195e84b2dee9624aad7e8b92747631e3	marijuanalegalisering	pro	Negativa konsekvenser överskattas: Effekter av marijuana överskattas ofta, och negativa hälsoeffekter är mindre allvarliga än andra vanliga juridiska ämnen.
b497504321b729ee38560a039af0d7f8	marijuanalegalisering	non	Enkelt: Ett fritt flöde av vapen skulle vara alltför farligt — precis som ett fritt flöde av narkotika.
d9b06803402f741443312548f1f98171	marijuanalegalisering	pro	Dessutom sade han att marijuana också kan användas för att behandla olika medicinska sjukdomar.
d73fad6638289fc75d65213780bdb7b2	marijuanalegalisering	pro	Allmänheten förstår också att många marijuanaanvändare föredrar legalisering eftersom de gillar pott och inte vill bli arresterade för det.
f62e0a35caee845c56d36dcdb03bc95b	marijuanalegalisering	non	marijuana och för fortsatt tillgång till marijuana för medicinska patienter....
8b8cfa8dda33a0b12ba872e8a85b2991	marijuanalegalisering	con	Sotto sade Republic Act 9165, även känd som den farliga droglagen 2002, klassificerar marijuana som en farlig drog.
0afc7dbd50953b49624f7ef899d91516	marijuanalegalisering	con	Människor som använder marijuana och njuter av det kan börja experimentera med hårdare droger i sökandet efter en större hög, och hårdare droger har allvarliga negativa effekter och bevisade beroendeframkallande egenskaper.
610ae2c679e7f92140f287438c173e88	marijuanalegalisering	pro	Marijuana är känt för att vara effektivt när det gäller att lindra kroniska smärtor och symtom vid sjukdomar som cancer, glaukom, aids och hiv.
546dd0a7a6e93603476301c271db8f98	marijuanalegalisering	non	Vi avskräcker också vissa beteende, sådan drog Legalisering (legalisering av Marijuana)
746b0daa8c7ae7bf6eb8a7867a514f10	marijuanalegalisering	non	Men kriget mot droger är en allvarlig affär som inte bör tas lättvindigt.
1e1b91c91de44d164d586effee82b927	marijuanalegalisering	con	Om de inte kan delta i den lagliga marknaden kan legalisering av marijuana leda till ökad ekonomisk ojämlikhet, särskilt i traditionella produktionsområden som södra Oregon.
ef6d085c15547a23abc0436dd2ced321	marijuanalegalisering	pro	På liknande sätt, med nästan 2-till-1, respondenter sade den federala regeringen bör inte genomdriva sina anti-marijuana lagar i stater som tillåter användning av drogen.
9f07024bf1b7c16694c99a55d3352df7	marijuanalegalisering	non	Forskare fann att ideofoner — ord som låter som vad de betyder — är lättare att lära än vanliga ord.
4f6c4a79fb916b12b2660d719786dbd0	marijuanalegalisering	pro	Jag skulle hellre röka gräs än dricka alkohol, många liv och familjer skulle räddas.
b0ffe0e2ca7c89a83406e2bb59b3df8a	marijuanalegalisering	con	Men Förenta nationerna har konsekvent vägrat att ge efter för sina framställningar helt enkelt därför att det fram till nu inte finns några empiriska data som skulle kunna stödja deras påståenden.
b7c9d304dd74c1534763adb24d25cad5	marijuanalegalisering	non	För det andra: Har Marijuana tillräckligt med skadliga komponenter för att hålla sig illegal, och hur kan det jämföras med andra olagliga droger?
759a67d8727320fcc81ffe42b2428fd4	marijuanalegalisering	pro	Läkemedelsmarijuana har potential att bidra till tusentals jobb och hjälpa sjuka människor med smärta.
babb4d8e63f57f3004c3d16945f24e80	marijuanalegalisering	pro	Mexikanska drogkarteller, som vinner makt, genererar för närvarande cirka 60 procent av sina intäkter genom att sälja marijuana i USA, vilket ger dem ett virtuellt monopol på denna mycket lukrativa handel, sade han.
145c675db40f01f67724cab036103387	marijuanalegalisering	non	Om det inte är allt, har medicinsk marijuana tillåtit patienter över hela världen.
b2de403c939e41b4bf6900d32d50a0ff	marijuanalegalisering	pro	Det är i stället den mycket betydande ökningen av antalet vuxna som använder marijuana dagligen eller nästan dagligen.
fcf6a0730f67fb9039b7fcd91a919619	marijuanalegalisering	non	Sedan Kalifornien legaliserade medicinsk användning av marijuana 1996 har andra stater följt efter, medan andra har förkastat sådana ansträngningar.
b85330b24fe3ba2c3591be137d954968	marijuanalegalisering	pro	Trots framgångarna med de medicinska marijuanalagarna finns det mycket mer att göra för att få slut på det stora antalet marijuanagripanden över hela landet.
b227ac56ea4c985916a8b92499cd5d3f	marijuanalegalisering	pro	FÖRBUD MOT MARIJUANA HJÄLPER INTE LANDET PÅ NÅGRA GÅNGER, OCH ORSAKAR EN MÅNGA PROBLEM -
ee7fcb2df7436c667a3587c920e4a2b3	marijuanalegalisering	pro	förbud hjälper inte, Den tredje stora anledningen till att marijuana ska vara lagligt är eftersom förbud inte hjälper landet på något sätt, och orsakar en hel del problem.
b1c522a316f942ea963a7a238dd6513c	marijuanalegalisering	con	Enligt Sabet är marijuana särskilt farligt för tonåringar, eftersom var sjätte barn som försöker bli beroende.
af7c3212ba4080c60cb659ad779b9fae	marijuanalegalisering	pro	Jag känner att det skadar mer att röka cigaretter än att röka marijuana.
e4af89334b43922ddb2cde5f0868bd3f	marijuanalegalisering	non	- Hur mycket skada orsakar passiv marijuanarök?
8ca5a65f2218ac9f893796c54118574a	marijuanalegalisering	con	Kleiman hävdar ofta att marijuana i många avseenden är mindre skadligt än alkohol, men det ger upphov till oro för folkhälsan och att den storskaliga kommersialiseringen av marijuana i hög grad skulle kunna öka dess användning och missbruk.
dbcd8891a6de4af00f49eaaa7f305cb5	marijuanalegalisering	non	Legaliseringen av rekreationsmarijuana är en kraftfull rörelse som vinner stor dragkraft över hela Amerika!
7d66a083f0f11b9c3341ab643b987458	marijuanalegalisering	con	"""Ökad tillgänglighet, massmarknadsföring och ökad användning av marijuana är en folkhälsofråga på grund av de verkliga risker som marijuana innebär för barns hälsa och utveckling"", säger Pasierb."
9ebcaa3316cb52dda871cafaa9f1c6cf	marijuanalegalisering	non	Vissa människor som tycker att marijuana bör vara olagligt kan också komma överens om medicinsk användning.
3e275ef62f5fba1f242da008dffa4c84	marijuanalegalisering	non	Användarna kan dock endast tillåtas röka den på privata fastigheter.
6887815b5d619cfaa93e28f204373e7c	marijuanalegalisering	pro	Trots förfärliga varningar om Prop 215 ska skydda knarklangare och tillåta obegränsade mängder marijuana att växa nära skolgårdar, medicinskt marijuana verkar inte ha ökat tonårsbruk.
c384ec3f3a19f9ee3c2dcdd21a519de3	marijuanalegalisering	non	"""Det skulle vara så mycket lättare om vi kunde göra det, men det kan vi inte."""
66a5cac85f110f7894ad8af4dabef57a	marijuanalegalisering	pro	Under förbud såg vi en rovgirig marknad som gav uppblåsta priser som överförde en enorm mängd rikedom från marijuanaanvändare till marijuanaförsäljare.
2c4dd50ac6ebff278c9a0ad66eb37548	marijuanalegalisering	pro	En lokal kontrollbestämmelse skulle innebära att enskilda städer kunde förbjuda affärerna, på liknande sätt som vissa Alaskanska samhällen förbjuder försäljning av alkohol.
50b1e518f274b8800b490959e00eb6ad	marijuanalegalisering	pro	Den mest framträdande fördelen med marijuana legalisering i den nuvarande skattemiljön är de pengar som den kommer att generera i besparingar i brottsbekämpning och pengar som anskaffas från beskattning.
feb4ee407cb8013e6818e02a0c91e83c	marijuanalegalisering	non	Den 4 november 2014 får Alaskanerna chansen att rösta på ett valinitiativ som kommer att göra slut på marijuanaförbudets skadliga och ineffektiva politik och ersätta det med ett system där marijuana regleras och beskattas som alkohol.
58382cff17e8263152fe9be5a42ab675	marijuanalegalisering	con	Förutom dess effekter på hjärnan, marijuana användning kan leda till ökade risker för luftvägscancer och kan ha vissa negativa kardiovaskulära och cerebrovaskulära effekter hos vissa användare.
0855bc6cecbc22b239ac8bc33362dfa5	marijuanalegalisering	con	Avkriminalisering legaliserar innehav av små mängder marijuana, men det eliminerar inte den underjordiska marknaden eller tillåter enkel beskattning.
7343c1a34cd0826f982b4112079156f0	marijuanalegalisering	pro	I en Puff Of Smoke: Legalism och Marijuana Folk har rökt marijuana i tusentals år samtidigt som de använder hampa för allt från tyg till kläder och andra föremål.
9d47c411181b6efc16d74c5da743a738	marijuanalegalisering	non	Den politiska förändring som behandlas i detta betänkande, legalisering av marijuana, är mer omfattande än avkriminalisering av marijuana, vilket innebär att man upphäver straffrättsliga påföljder mot innehav men behåller dem mot trafficking.
cf64a9609493dd900af67ea4ef84e185	marijuanalegalisering	pro	Att legalisera Marijuana innebär att vi kan behandla problemet med narkotikamissbruk som ett medicinskt problem som inte är kriminellt.
c98ad666f0772dc34e2698814f99bf21	marijuanalegalisering	non	Människor som bor i stater där medicinsk marijuanalagstiftning redan har antagits är mer benägna än de som bor i andra stater att stödja en mer allmän legalisering av marijuana (48% mot 39%).
e5c6b9d5d0fa44174ffcd493f78ee122	marijuanalegalisering	pro	Ett annat stort medicinskt marijuanaproffs är en minskning av användningen och beroendet av receptbelagda piller.
f52eb414cd3c4eb81098889d530728a9	marijuanalegalisering	con	På en laglig marknad, där marijuana beskattas, har den väletablerade illegala narkotikahandeln alla incitament att stanna kvar.
ecf44dcecd1db33d29d79d453b7672c2	marijuanalegalisering	non	Hur skulle du känna det om du visste ett sätt att sänka brottsligheten, skapa arbetstillfällen och stimulera ekonomin?
9ef954ba773de781a70d5a5f8e837e93	marijuanalegalisering	non	Enligt Oregon-lagen får platser lagligt tillhandahålla medicinsk marijuana, där staten har befogenhet att licensiera, inspektera och granska butikerna.
6da264250fc5f79ba5ba9d297b632558	marijuanalegalisering	non	— De flesta väljare i New York stöder legalisering av små mängder marijuana även för icke-medicinskt bruk och överväldigande stöd för att göra medicinsk marijuana laglig, enligt en Quinnipiac University undersökning släpptes måndag.
1e133e04e3934303dc3cb2441d5a8698	marijuanalegalisering	pro	Det är definitivt inte tanken att marijuana är dåligt för din hälsa eftersom om det var dåligt för din hälsa, skulle det inte ordineras för medicinska ändamål.
dfae5b6b5e22d952c2e345ff8376fed6	marijuanalegalisering	con	Folk är oroliga för att marijuanaanvändare kommer att börja köra medan de är höga.
37fef365d98ba4dc96ceeaa10fc1719b	marijuanalegalisering	con	Om legalisering endast sker på statlig nivå, kan en förändring i administrationen till exempel leda till mer aggressiv tillämpning av federala marijuanalagar, vilket leder till en konflikt i jurisdiktioner.
dac32189e5ea37e276978977ea40ea72	marijuanalegalisering	con	Tänk på hur många människor som dör av cancer som accelererar aids osv. från marijuana, eller som får psykiska störningar.
b72d225bb911c12e9deb559517032447	marijuanalegalisering	pro	Istället, eftersom erfarenheter av dessa droger varierar från person till person, kanske det inte är drogen som är bra eller dåligt, men förhållandet med drogen...
42d35c8477c2661d361be7fceb981935	marijuanalegalisering	pro	Investerare Service sade laglig försäljning kommer att minska storleken på den svarta marknaden och intäkter från laglig försäljning kommer att innebära fler skattebetalningar som flyter in i statliga kassakistor.
9d70fc9ac186ee14987f147c0167fa3a	marijuanalegalisering	pro	Så att vi kan generera mer statliga intäkter?
351c6b3a0ce17c32a2bdb44820ebed50	marijuanalegalisering	non	Många tror att den mängd medicinsk marijuana som varje enskild medicinsk marijuanapatient tillåts att odla är för stor.
0198d57e5c348cb391523400180cfe1b	marijuanalegalisering	con	Dessutom finns det ingen garanti för att legalisering av marijuana skulle minska den underjordiska marknaden för marijuana avsevärt.
4c2044b27c0defca6198efe3634d1fe2	marijuanalegalisering	pro	Sammanfattningsvis strider dessa resultat mot argument som tyder på att legalisering av marijuana för medicinska ändamål utgör en fara för folkhälsan ...
08f66e0ca4067462d807c5438299571d	marijuanalegalisering	non	De generationer som har kommit av ålder sedan 1977 – Gen X och Millennials – är mycket mindre sannolikt att säga att marijuanaanvändning leder till användning av hårda droger (36% av Gen X, 31% av Millennials).
2d5e94058e8245af212d910bb2c16162	marijuanalegalisering	non	Vad som ligger bakom den expanderande medicinska marijuanaindustrin, som får marijuanapriserna att sjunka, är det faktum att tillgången på marijuana börjar komma ikapp den stora efterfrågan.
e25df6615f7ffa765da84c5d911974a3	marijuanalegalisering	non	Kan marijuanamissbruk leda till beroende eller beroende?
f6b658f7da21d9d9e543979cdbfb3905	marijuanalegalisering	pro	Han påpekar att det skulle finnas enorma skatteintäkter som kan inkasseras från legalisering av marijuana.
ec278b2d15148d0217c1d294a3ee8f21	marijuanalegalisering	pro	Dessutom skulle legalisering av marijuana hjälpa till att täppa igen domstolssystem och effektivt utnyttja fängelseutrymme.
61b0e37d87dea57e5c8590d62f255c1a	marijuanalegalisering	non	Entreprenörer kommer att ha några minuter på sig att pitcha sin idé – vilket inkluderar allt från bättre odlingsljus till handhållna förångare, till mobila appar för marijuanahandlare – och förklara varför deras idé är en värdig investering.
343440598016f0d89a5a194b22a97f7e	marijuanalegalisering	pro	Småskalig och effektiv produktion är möjlig och förekommer i stor utsträckning nu, så införandet av en betydande skattekil skulle kunna uppmuntra en betydande del av marknaden att förbli under jord.
49078628b8d53ab9d1f811617bd00724	marijuanalegalisering	pro	Marijuana pros THC, den aktiva ingrediensen i marijuana, har förmågan att minska illamående och kräkningar förutom att lindra förbehandling ångest.
e91122d95e2fa389d1b8ddebf643659f	marijuanalegalisering	pro	Men ingen av dessa är slam-dunks, och ingen av studierna som visar marijuana skada visar något ens nära den skada som orsakas av rökning, alkohol och överätande.
ca0234904c427cf49f93f4bb03bd46a7	marijuanalegalisering	non	Kammaren har godkänt en åtgärd åklagare och brottslabbet forskare säger behövs på grund av oro att en bestämmelse i Washingtons nya lagliga marijuana lag äventyrar deras förmåga att gå efter några pott brott alls.
cc4d95b9be90a6988f64b42d5001e805	marijuanalegalisering	con	Marijuana är olagligt eftersom dess användning utgör en fara för både individer och samhället.
f66af0f23da5ea99568f2760a2086a7d	marijuanalegalisering	pro	CNBC:s rapport om marijuanaexperimentet i Colorado visar på en enorm entreprenörsaktivitet som byggts upp kring marijuanaförsäljningen och en växande efterfrågan på ogräset, till stor del bland medelålders människor.
23430644e0e1761bb6a0241d81bb3da2	marijuanalegalisering	pro	Det skulle gå mindre pengar till verkställighet och rättegångskostnader, och mer pengar skulle genereras i skatterna.
668bd98d85b12ef6e7858197c9b3f161	marijuanalegalisering	con	Detta får dem att tro att marijuana helt enkelt är dåligt och skadligt (Payne, Gainey, 2005, 53).
aa54d3b6ec368e6d910f469406cbcabd	marijuanalegalisering	pro	Dessutom innebär legaliserad marijuana en ny industri, och en ny industri innebär nya sysselsättningsmöjligheter för människor.
daab6eaec76faacdc13c8217b0fa8216	marijuanalegalisering	pro	Några av de saker det kan hjälpa med är hjälpmedel, glaukom, cancer, multipel skleros, epilepsi, kronisk smärta, ångest, depression och besatthet.
a1a1592bbb251b4645eb06544450ef6d	marijuanalegalisering	non	'George Soros och hans många marionettorganisationer, The Drug Policy Alliance, NORML, MPP, California NAACP, American''s for Safe Access och mycket mer.'
a3d29bc14daa1ad4913c37ddf63e579c	marijuanalegalisering	non	Oavsett orsakerna till amerikanernas större acceptans av marijuana, är det troligt att denna drivkraft kommer att stimulera ytterligare legalisering i hela USA.
fbbb1a1ebbe0d6d420ad241c5b1dafc4	marijuanalegalisering	pro	När man överväger skadliga ämnen anses den lagliga tobaken och den lagliga alkoholen ha mycket mer negativa hälsoeffekter och sociala konsekvenser.
06d58c29354cb0f020daac768a940182	marijuanalegalisering	non	Medicine Man var bland den första batchen av Denver företag som fick sina licenser tillåter dem att lagligt sälja rekreation marijuana på fredag.
d7ec656a739ee6fa9a17ce9728eda134	marijuanalegalisering	pro	Den nyligen legaliserade marijuanamarknaden skapar också investeringsmöjligheter.
a17ff0d2432e933119f6adf314be37d8	marijuanalegalisering	pro	Åttiotre procent av amerikanernas gunst att låta läkare skriva ut små mängder marijuana till patienter som lider av allvarliga sjukdomar – en ökning från 77 procent för ett år sedan och 62 procent 1997.
d476703fb0ac046e01ae19107da17e5b	marijuanalegalisering	non	I stället för att närma sig legalisering av rekreations - eller medicinsk marijuana antog Wisconsin - senaten ett lagförslag som skulle ge kommunerna en starkare möjlighet att åtala icke - våldsamma marijuanaanvändare.
fca2d426020db73b62faa10907c7dd9d	marijuanalegalisering	non	Andrew Cuomo på onsdag meddelade att han använder verkställande administrativa befogenheter för att tillåta 20 sjukhus i staten att använda medicinsk marijuana för att hjälpa patienter som lider av cancer och andra smärtsamma sjukdomar.
85ef251ce6d622b91679befca2661c57	marijuanalegalisering	pro	Marijuana har anpassats för att passa våra livsstilar och vår sociala miljö.
6b692f253c385ce0b67e92a284bc6dd8	marijuanalegalisering	non	Detta är goda nyheter för ansträngningarna att främja medicinsk marijuana och potentiellt goda nyheter för marijuanalegaliseringen i allmänhet.
aa0bd4f03b45e945c425440fa60a7db1	marijuanalegalisering	pro	Och när marijuanabutiker i Washington kommer igång i vår, kan vi förvänta oss att pottturism blir en vanlig plats här också.
e236cdaa10de2e0823c643d5ffd288a3	marijuanalegalisering	con	Tanken att marijuana är en ofarlig fritidssysselsättning har motbevisats genom fortsatt vetenskaplig forskning.
f9e938853b055ea5e4f15c6e820f980d	marijuanalegalisering	pro	Från skapandet av nya arbetstillfällen, till det rikliga nya utbudet av intäkter, och även de besparingar som uppstår till följd av avskaffandet av förbudet, är det uppenbart att de ekonomiska effekter som skapas genom legaliseringen av marijuana är till nytta för oss alla.
fa4ea893dd30c19b0a9deed02bfa26d5	marijuanalegalisering	non	Vuxna Say Survey finner stöd för åldersbegränsningar TISDAG 16 juli (HealthDay News) -- De flesta amerikanska vuxna som stöder marijuana legalisering motsätter sig laglig marijuanaanvändning bland barn och tonåringar, enligt en ny undersökning.
ebf80d93ab92cfdce5a3eb5c94208c8c	marijuanalegalisering	non	Det förbjuder fritidsbruk av marijuana i offentliga utrymmen, på skolplats eller på transportinfrastruktur, och låter hyresvärdar förbjuda hyresgäster att använda marijuana på sin egendom.
83c5863831a24e00e156c9ad15ce5d80	marijuanalegalisering	pro	Marijuana är den vanligaste olagliga drogen, och är också den minst skadliga.
2b84f5d2f68076762dfddd8d54cb5462	marijuanalegalisering	pro	Marijuana hjälper till att behandla vissa sjuka och döende patienter.
f6dc2e6853bf2f34342b9b5cf8a7fe9d	marijuanalegalisering	pro	Colorado och Washington har redan legaliserat marijuana och den federala regeringen har till stor del tillåtit dem att göra det under förutsättning att de arbetar för att hålla det utanför händerna på minderåriga och organiserad brottslighet.
aefd910c139123a3b7b2259f0b86b195	marijuanalegalisering	pro	Patienter kan fortfarande odla marijuana, men de kommer nu också att kunna köpa den från reglerade återförsäljare.
9b66d7c3ccf676cb2a1fd45645febacb	marijuanalegalisering	non	Med andra ord, marijuana är fortfarande inte lagligt i hans tidigare nämnda länder, men du kommer inte att få ett kriminellt rekord för att röka marijuana i nämnda länder, därför avkriminalisera användningen av marijuana.
4117fd8bbf730ee35ce2f285886f2719	marijuanalegalisering	non	Även om Oregons väljare valde att inte legalisera marijuana i höstas, kommer de sannolikt att få en ny chans att göra det 2014.
9381603605665d4526a01af2d1931525	marijuanalegalisering	con	Marijuana är ett beroendeframkallande ämne som är skadligt för användarna, särskilt för dess yngre användare.
62f7a4c8534771e7fd54e1282c031325	marijuanalegalisering	non	En rapport från Rand Corporation från 2010 visade att många ekonomiska uppskattningar av legalisering av marijuana helt enkelt är ovetande eftersom befintlig forskning begränsas av tillgången på data för en marknad som länge har varit olaglig.
3ab03c1769ff3e5eb27b944a2e0f90cc	marijuanalegalisering	pro	Både hiv/aids-patienter och cancerpatienter som genomgår kemoterapi drar nytta av användningen av medicinsk marijuana.
65592c4565588f7c688b8686e36f9955	marijuanalegalisering	pro	"Det har gjort det möjligt för den portugisiska regeringen att hantera och kontrollera narkotikaproblemet mycket bättre än praktiskt taget alla andra västländer gör."""
dcf0346ce80db1ade07a87674a26a845	marijuanalegalisering	con	Legalisering av Marijuana Sedan 1930-talet har marijuana ansetts vara farlig drog och därmed ansetts vara olaglig i de flesta länder.
5f85f16411e99b9ed7260cdc8fa5e361	marijuanalegalisering	pro	Han sade att han tror att människor kommer att omfatta reglering – i motsats till förbud – som Colorado gjorde 2012, eftersom det gör det möjligt för stater att fastställa säkerhetsnormer och skörda skatteintäkter.
2eb54b96433e4cd34a1681464742f667	marijuanalegalisering	non	En lag antogs 2014 som tillåter användning av cannabidiol, utan en psykoaktiv effekt, för dem med en anfallsstörning.
ef0a67c64c089a660ad95bcfa3f241db	marijuanalegalisering	pro	Om det faktum att du inte tjänar några skattepengar på olaglig försäljning är besvärande, då bara legalisera det och beskatta det.
17c4277ec394691f878cbc51b032cf67	marijuanalegalisering	non	Medan ett stort antal människor nu stöder legaliserad marijuana för medicinskt bruk, tror bara 29 procent av de tillfrågade att recept används för människor som faktiskt lider av allvarliga sjukdomar.
c81c8f7402f6b1a6bd834a2ccb6d5fa7	marijuanalegalisering	con	När du legaliserar en drog, fler människor börjar göra det och fler människor blir beroende och försöker göra det olagligt efter att det är ineffektivt.
474ce61ebc74e4c3544a11e64c231804	marijuanalegalisering	non	Som ett resultat av detta, skapade den federala regeringen Marijuana Medical Access Regulations för att låta människor lagligt få, inneha och odla marijuana om de har en licens som stöds av en läkare.
663272f88f33d179115c748c44835881	marijuanalegalisering	non	Du kan dock köpa cannabis i ett annat tillstånd än där du har ett recept.
47aa5b33abd34629446cec0c742798a3	marijuanalegalisering	con	Sotto betonade att de förmodade medicinska fördelarna med marijuana inte har bevisats vetenskapligt.
0c6bd54bee7301e25d3d7614165dbdd2	marijuanalegalisering	pro	Godkända villkor som nämns i lagförslaget inkluderar cancer, glaukom, HIV, Crohns sjukdom, och kronisk smärta.
d4264e49a62f29824cd74c67f8c9eba3	marijuanalegalisering	non	Det högre priset är dock en marknad med begränsat mål och kommer inte att stödja en oro som rör detaljhandeln.
d5e5a2e38641bb0dab2e6c42478662ca	marijuanalegalisering	non	Icke-användare kan också njuta av aktiviteter under matevenemanget, såsom karnevalspel, musik och andra materbjudanden.
3e605fc924f7cc8699ee4582597b6bf4	marijuanalegalisering	con	Ett argument som har framförts mot legaliseringen av marijuana är att det skulle bli en stor ökning av marijuanabrukarna om det var lagligt.
132ba3fad85d2e6ccb7ffc5cb4259277	marijuanalegalisering	pro	Marijuana kan användas för att behandla smärta på många sätt.
45e8528cf85f2332cc1651f9ec5c4f23	marijuanalegalisering	pro	Hur kan den främsta dödsorsaken i Förenta staterna, som är tobak, vara laglig; men den icke-dödliga, inte farliga, depressiva som kallas marijuana, förbjudas?
e53fb7e2ff60eabe953dbf14d21997bb	marijuanalegalisering	non	är ungefär en tiondel av vad dessa användningsnivåer kostar oss i form av förlorad produktivitet, för tidig sjukdom, olyckor och död.
1c073f5e250ae0b4e7328617ca07ee5d	marijuanalegalisering	pro	Deras är goda skäl för marijuana också det hjälper ångest, ADHD, depression, och människor med cancer
274912ceb30a1f91a9d4b6497ae114e8	marijuanalegalisering	pro	För att vara säker på att medicinsk marijuanalagstiftning inte visade sig ha ett brott som förvärrade någon av de sju brottstyperna.
18aa1b56d5404b84bfe9b131dc82340d	marijuanalegalisering	con	Men 1970 års lag om kontrollerade ämnen kategoriserar fortfarande marijuana som en drog som är lika farlig som heroin, LSD och ecstasy.
3d1ee92bd3bc539a072ff480ed000455	marijuanalegalisering	non	Marijuanadispensärer säljer ofta hydroponiska marijuanafrön genom postorder, som kan odlas i näringslösning, med eller utan jord.
c9e814b827003dfc5b478aef220c2e06	marijuanalegalisering	pro	Även om marijuana kostar mer pengar för att bekämpa den i stället för att beskatta den, sägs marijuana i själva verket vara säkrare än alkohol.
d3d7d21a1592e5dbb382a29a91c6b930	marijuanalegalisering	pro	Det finns inga goda bevis för att förbudet minskar drogmissbruket, och det finns flera teorier som tyder på att förbud faktiskt kan öka drogmissbruket (dvs. den förbjudna frukteffekten, och lättare tillgänglighet för ungdomar).
b7c6dde0e6f48adac388ebbeb1f1c942	marijuanalegalisering	pro	Att legalisera potten skulle bidra till att minska överfulla domstolskvitto, skapa mer fängelse och fängelseutrymme för verkliga brottslingar och höja miljarder skattepengar.
e4545c741f01aa895e2cae424ddc64be	marijuanalegalisering	pro	Bara för att nämna några: Läkemedelsanvändning: Marijuana kan användas som läkemedel eftersom det hjälper till att stimulera apetit och lindra illamående hos cancerpatienter och AIDS-patienter.
3e107b2439cb5f7aa6bd5c68ab6ce633	marijuanalegalisering	non	Efter alkohol och tobak ses marijuana som ett mycket populärt fritidsämne i många delar av världen.
55062cc186eb27ebaf72a7302bde2e42	marijuanalegalisering	non	Skulle ha en bättre ekonomi eller behandla saker som AIDS och cancer...
e2e81d91faa0cddfe7847be676b9b259	marijuanalegalisering	pro	Marijuana har testats och visat sig minska många av de symtom som är en bieffekt av cancerbehandling.
4a089ec62bd26ecf1001e4e36f3b9c0f	marijuanalegalisering	con	"""För både ungdomar och unga vuxna kan det bli en inkörsport drog, introducera dem till den förargliga världen av olagliga droger och de brottslingar som producerar och distribuerar dem."
44f30cebf17cfea61c48968c9ab3e5c6	marijuanalegalisering	con	Anti-drog aktionsgrupper och andra mot legalisering av marijuana har sagt legalisering marijuana kan leda till utbredd användning och öka brottsligheten.
9848b1a8afd2de39cec47532d06e4f3f	marijuanalegalisering	non	Nyckeln är att skapa en miljö som gör det möjligt för den specifika belastningen som ni kultiverar att nå sin fulla tillväxtpotential.
35d016ce55086615f83d124d35737b96	marijuanalegalisering	pro	"Tidningen gjorde också detta allmänna men sällsynta påstående: ""Modernt bruk av marijuana verkar inte utgöra en risk för i övrigt friska vuxna."""
46aa2cc439c1181d9807ca51d04ca017	marijuanalegalisering	non	Mycket fler amerikaner föredrar att tillåta marijuana för ordinerade medicinska ändamål än att stödja en allmän legalisering av marijuana.
76ede75d701d6145a7e40e6dc2fa1059	marijuanalegalisering	pro	Legaliseringen av Marijuana, och tillägg av en skatt på det kan mycket väl vara räddningsaktion detta land behöver.
51bb2979b4b76af45f3e872947db12c6	marijuanalegalisering	non	Kanske den dominerande faktorn som driver marijuana legalisering är det desperata sökandet efter nya intäkter av cash-strappade statliga regeringar.
